midi_pitch,onset_time,duration,volume
33.6138535,46.4402041,0.170816327,0.149241343
32.3486671,46.629161,0.10952381,0.218766332
57.0429192,46.7569161,0.845895692,0.0170273613
45.1962242,47.6119501,0.0776417234,0.0161626562
56.942234,47.6912925,0.107687075,0.00895776413
45.5175476,47.807619,0.26553288,0.00950400811
43.0896111,48.3992517,0.440884354,0.0289488472
39.7001266,48.8500454,0.084739229,0.190732121
31.7787704,48.9485488,0.540929705,0.127263665
42.9809875,49.4997279,0.254716553,0.0650955066
35.1688042,49.7700454,0.14047619,0.16869843
43.0002022,49.9206803,0.579909297,0.0722876564
43.234272,50.5114512,0.719251701,0.0734909177
41.0039024,51.2409297,0.859070295,0.0687172636
34.4267082,52.1126304,0.204217687,0.127835989
59.9778519,52.3207029,0.392471655,0.0124023799
59.9550247,52.7174603,0.148820862,0.00582331093
40.9696732,52.8691837,0.582063492,0.0213415399
41.0039291,53.4627438,0.183038549,0.027107887
34.2565765,53.6573923,0.368390023,0.130429953
39.1798553,54.0414966,0.237369615,0.0061332453
66.9634857,54.280771,0.149501134,0.017977234
35.8949203,54.4461451,0.162403628,0.139956549
31.9302139,54.6270748,0.0931746032,0.216130167
30.8668251,54.7406803,0.47414966,0.0116830217
32.84338,55.2385941,0.347165533,0.117096193
36.0063286,55.6009751,0.352358277,0.0092398813
35.8784447,55.9713605,0.247823129,0.162330434
31.9434929,56.2378458,0.0960090703,0.197256535
30.9713745,56.3542404,0.061292517,0.0149793662
43.0040665,56.4257823,0.224512472,0.0159014184
43.1069031,56.6603855,0.172267574,0.0332404859
37.7909317,56.8436281,0.147120181,0.15870963
33.3077049,57.0082313,0.12292517,0.141220465
33.9458504,57.655102,0.421972789,0.177342683
41.0039024,58.0885714,0.386281179,0.0637728274
38.5932922,58.484966,0.109501134,0.153034642
32.870224,58.6120862,0.0962131519,0.133139744
59.9807129,58.7120862,0.529433107,0.0110012144
40.9867897,59.2579819,0.835668934,0.0746964589
34.6540871,60.1054195,0.268526077,0.11707674
56.885994,60.3785941,0.307188209,0.0131420167
35.9806519,60.7010431,0.153174603,0.0262764096
35.8274612,60.8697279,0.120861678,0.279041529
31.0684261,61.007415,1.07732426,0.0791808367
42.6817093,62.094898,0.34430839,0.0445427746
35.5002327,62.4507256,0.184829932,0.151624009
31.7089157,62.6546712,0.0871882086,0.20074977
31.4655838,62.7571429,0.46739229,0.0119381323
35.7170677,63.245737,0.198208617,0.124541603
31.0002079,63.4642857,0.0918594104,0.155984715
43.0167122,63.5663039,0.286371882,0.0329662263
43.051609,63.8628118,0.122199546,0.0594216436
43.0158806,63.9953288,0.137687075,0.0619215071
35.9145927,64.1470295,0.0820408163,0.162830517
32.3879471,64.2486621,0.161496599,0.22311455
44.9656029,64.4192971,0.475578231,0.0631124824
33.546051,64.905737,0.210748299,0.155954927
44.9960823,65.1255102,0.745306122,0.0730179772
32.9603233,65.8889342,0.0635600907,0.0843681395
45.0014763,65.96161,0.154852608,0.058039505
44.2317924,66.1255782,0.0930612245,0.0559559055
45.0906944,66.228254,0.276780045,0.0528469793
37.6737213,66.5174376,0.0929024943,0.138194308
32.8793182,66.62839,0.0827437642,0.150693506
44.7185783,66.7201361,0.857641723,0.0396608189
47.8955269,67.5855782,0.143287982,0.0142995454
47.7684135,67.73678,0.11723356,0.00981353782
47.5458527,67.8620181,0.172970522,0.0282186922
48.0152855,68.0424036,1.43884354,0.0963829905
36.0771027,69.4965306,0.214965986,0.0899417251
35.6901779,69.7236735,0.143129252,0.122146979
36.068821,69.8697732,0.430680272,0.0798785537
48.0063171,70.3081179,1.41489796,0.0684975535
40.9355392,71.7345125,0.30106576,0.036399167
36.1822739,72.0471882,0.273038549,0.174254388
41.0101395,72.331678,0.593446712,0.0945322961
37.1709862,72.9389342,0.16244898,0.130727679
28.9981899,73.124263,0.0572562358,0.0932850018
41.0090485,73.1930159,0.724988662,0.10503801
43.04356,73.9279138,0.581360544,0.114639536
38.5496788,74.5215873,0.192335601,0.224214464
43.0328369,74.7239229,0.614603175,0.110711694
32.6780319,75.3529705,0.266825397,0.136596262
42.9963531,75.6300454,0.467845805,0.0772421062
38.7560234,76.1099773,0.19446712,0.185901329
42.9428062,76.3146939,0.620544218,0.0552742183
35.9586449,76.9496372,0.048707483,0.163225144
32.6081314,77.0163946,0.111292517,0.199312121
45.1077957,77.1458957,0.541882086,0.0519709215
40.0417175,77.699229,0.117687075,0.218773767
32.7402267,77.8354649,0.0827664399,0.143295944
45.151226,77.9272336,0.758435374,0.0744401813
32.9745026,78.7038322,0.0454648526,0.0586847477
45.0053635,78.75839,0.545487528,0.0965287834
39.3606033,79.3161905,0.0981632653,0.177912369
32.8823395,79.4325624,0.0829251701,0.149940878
44.9415092,79.5246712,0.776326531,0.120858215
47.9438591,80.3163492,0.520770975,0.0432476662
42.3029594,80.8447619,0.0603628118,0.202714086
37.5520058,80.9173243,0.0734240363,0.139502212
32.8533096,81.007415,0.105510204,0.147936717
48.038456,81.1280726,0.773764172,0.0286383852
48.0016708,81.9095238,0.376371882,0.0579419956
48.198452,82.3010884,0.292834467,0.0684651211
64.4981842,82.5968027,0.0496145125,0.137162998
64.6308517,82.6492971,0.0494104308,0.213646203
48.0063362,82.7063492,0.810612245,0.0751832873
40.7751846,83.5289116,0.602403628,0.0744260177
37.1098976,84.1454195,0.0461678005,0.147365034
32.8989983,84.2095918,0.112947846,0.161624745
40.9541283,84.334127,0.519206349,0.0488886461
36.7404633,84.8649433,0.132199546,0.168349147
32.5665665,85.0153515,0.134943311,0.201501325
40.9679604,85.1617914,0.486961451,0.034427125
38.0417404,85.6597732,0.129365079,0.159517616
32.9806099,85.8070975,0.400725624,0.146468922
41.0511208,86.2192971,0.217664399,0.0445295908
34.9338379,86.4483673,0.181405896,0.153719842
31.6608276,86.6487302,0.746190476,0.171400666
31.8415756,87.4123356,0.664058957,0.130452663
27.4907417,88.1002721,0.126145125,0.36092481
30.9886894,88.2467574,0.326643991,0.110836893
42.9906197,88.5836054,0.317664399,0.108314827
39.5317345,88.9133787,0.189092971,0.191530943
43.0002022,89.1229478,0.122154195,0.0827734619
42.6417961,89.2652608,0.471247166,0.129252121
33.4026833,89.750839,0.211315193,0.174564719
35.1940918,89.9803401,0.634444444,0.115379356
32.5689621,90.6334014,0.147845805,0.113611728
45.0457726,90.7994558,0.441133787,0.02067459
32.9960976,91.2504082,0.357482993,0.0216254238
45.0610542,91.6169388,0.426054422,0.0325946212
39.2354584,92.0528798,0.0952154195,0.152684927
36.8214798,92.1626304,0.0510657596,0.118292719
32.8975945,92.2321315,0.100521542,0.129050672
44.9894638,92.3417234,0.503038549,0.0480639786
32.8043327,92.8544444,0.268321995,0.119439527
44.9470787,93.1409297,0.51244898,0.0482396446
32.9401093,93.6614739,0.278571429,0.103314519
44.9778709,93.949093,0.500113379,0.0371654257
44.8277702,94.4594331,0.595306122,0.0142262736
45.3450394,95.0636735,0.169274376,0.0151263503
38.2351036,95.2416327,0.275646259,0.0270288549
45.0449982,95.5261905,0.349818594,0.00480902009
59.9550247,95.8798413,0.071814059,0.0066854558
45.1484604,95.9610884,0.0794331066,0.00698709395
33.0284958,96.0493651,0.263401361,0.00540411985
45.1044579,96.3218821,0.696213152,0.0214827489
44.9643517,97.0273243,0.0456689342,0.00429534074
47.0466537,97.0790703,0.0807256236,0.00948860776
45.1133156,97.1683447,0.469138322,0.00857850816
40.7828979,97.646576,0.138253968,0.00714521343
51.9322052,97.7886395,0.192947846,0.00375088002
45.1449966,97.9906122,0.0629478458,0.00494004553
45.3406906,98.062449,0.187573696,0.00564665021
45.3174515,98.2590249,0.394852608,0.0126913786
45.0681915,98.6636508,0.150793651,0.00509640668
59.9041061,98.81839,0.11154195,0.00752669293
59.9807014,98.9338095,0.241088435,0.00468441332
52.018856,99.1809977,0.0585487528,0.00172492419
64.1620789,99.247483,0.0905442177,0.00144371449
51.8978004,99.344127,0.0654195011,0.000860753004
59.9991455,99.4134014,0.0423809524,0.000613754615
59.9209747,99.4595692,0.0726303855,0.00360361394
59.9926872,99.5382993,0.317800454,0.00309453602
60.1139183,99.8597506,0.694875283,0.0107088014
59.9892731,100.55839,0.0933786848,0.00289114658
59.9550247,100.65551,0.179047619,0.00227324595
63.9295998,100.846417,0.116643991,0.000957748329
60.0285034,100.966916,0.100521542,0.00051751663
70.7455902,101.073537,0.093537415,0.00141178933
70.9604111,101.173197,0.0910430839,0.00118497096
59.9550247,101.268141,0.176439909,0.0028747269
60.4087029,101.448753,0.410975057,0.0149202039
71.2034836,101.861769,0.0628344671,0.00183666998
60.0423889,101.928594,0.0593197279,0.00165494147
65.8484573,101.990635,0.0516553288,0.00110711693
59.9550285,102.046395,0.207641723,0.00100216852
59.9550209,102.257823,0.171632653,0.00144299434
40.9790382,102.504921,0.793673469,0.0592860132
37.7984123,103.31059,0.0848526077,0.132638261
32.6567955,103.413084,0.10446712,0.194659472
40.8759155,103.529229,0.49984127,0.0427546352
35.4657936,104.042132,0.279931973,0.13987115
40.9014549,104.333537,0.080521542,0.0349170156
40.9799271,104.425465,0.242721088,0.0250217654
40.8052177,104.672812,0.169047619,0.0272308644
37.5751877,104.852449,0.140068027,0.143967494
32.7047691,105.010567,0.0931519274,0.148841381
40.9482994,105.12644,0.327755102,0.0104744043
75.9725113,105.455714,0.0501814059,0.0222464632
40.8333855,105.510385,0.132312925,0.0105089676
35.5675354,105.657619,0.166303855,0.12993893
31.6475563,105.842426,0.138979592,0.169152051
30.7521744,106.002494,0.0621315193,0.0251180921
32.7285881,106.085646,0.57244898,0.1187976
31.3308277,106.677279,0.587891156,0.0932971835
28.1348305,107.289138,0.138321995,0.367722869
31.3136692,107.446485,0.162857143,0.116564043
42.9848251,107.619615,0.490907029,0.0692657754
32.9869308,108.122948,0.657664399,0.137897074
43.0002022,108.790816,0.0498185941,0.0367969312
27.8738308,108.860816,0.0849886621,0.357554287
40.8957787,108.960431,0.68031746,0.0291895662
38.217495,109.651338,0.13984127,0.173980176
32.9322815,109.809184,0.0913378685,0.164112419
40.9721489,109.923311,0.346213152,0.0193026923
40.9128075,110.274014,0.164081633,0.0150528308
33.3015671,110.450227,0.275419501,0.210132748
41.0582771,110.737029,0.326054422,0.0113633806
57.1478806,111.067528,0.0749659864,0.0284160785
57.1260796,111.154059,0.341405896,0.0274973046
57.0177155,111.5,0.213560091,0.0224314183
40.8904228,111.724966,0.3,0.0292992014
42.6600113,112.03678,0.847505669,0.0517507233
39.3845329,112.895034,0.229160998,0.141431615
42.988987,113.134898,0.506054422,0.0476512387
35.7385559,113.651769,0.145804989,0.148379058
32.0778694,113.815556,0.118979592,0.1814325
42.8603058,113.944807,0.071814059,0.0471020043
42.9745827,114.037007,0.214829932,0.0345299058
42.9713821,114.261995,0.183061224,0.0435319766
43.5510559,114.454966,0.0511564626,0.253728509
37.1232033,114.518435,0.0920861678,0.128897011
31.3413486,114.62907,0.203854875,0.104440652
44.1123848,114.843016,0.0967346939,0.0235767681
42.9714012,114.949977,0.102154195,0.018120883
43.000206,115.06229,0.182244898,0.0177620277
36.3007355,115.254739,0.135827664,0.132843167
32.7678452,115.408095,0.107959184,0.179880157
37.3045006,116.023107,0.142857143,0.14335081
33.4673424,116.181587,0.131111111,0.157972336
29.0898323,116.335397,0.495283447,0.0161365513
31.4717541,116.846553,0.274648526,0.265252829
40.5505371,117.133832,0.129115646,0.0283728931
29.0431671,117.285782,0.159818594,0.0430719666
32.9907799,117.468345,0.436485261,0.188156396
40.7980995,117.927596,0.617913832,0.0647871867
33.1968193,118.56034,0.163106576,0.226846054
30.9874115,118.743968,0.082154195,0.0425748751
32.8615303,118.846735,0.628594104,0.143719122
30.9521809,119.49576,0.611451247,0.0760347843
26.0084591,120.133469,0.0663718821,0.257264733
32.3981895,120.2178,0.112811791,0.220623389
30.9713783,120.350998,0.102086168,0.0206349995
33.0393028,120.473447,0.572358277,0.117206544
31.0523853,121.065669,0.562267574,0.0622818656
33.3678093,121.644603,0.306893424,0.173257008
29.0640011,121.969184,0.183673469,0.0203194506
30.9666348,122.175215,0.433605442,0.0857064649
32.5909462,122.627347,0.0571655329,0.146077037
29.0211029,122.707438,0.394331066,0.0463927835
28.893074,123.122132,0.331315193,0.393128902
40.9206123,123.473878,0.604036281,0.0681229681
40.426609,124.087959,0.744285714,0.0641156659
42.9479866,124.84288,0.356258503,0.0334416255
42.0915947,125.208639,0.0939002268,0.0290021859
42.8582726,125.312766,0.14170068,0.024888875
44.0612602,125.46415,0.0974829932,0.0322052762
42.8162422,125.571769,0.0719954649,0.0272759572
35.5151787,125.654082,0.168979592,0.156170666
31.0290794,125.841338,0.572789116,0.046195332
28.3137054,126.436621,0.149387755,0.361822665
32.6222305,126.603016,0.139138322,0.26130563
30.9873867,126.762608,0.0511564626,0.0132873571
42.9685745,126.823923,0.223900227,0.0172890294
42.9474182,127.057959,0.183265306,0.0363386497
35.6769218,127.252744,0.173265306,0.16652514
31.2332859,127.444558,0.367006803,0.110200144
43.000206,127.821701,0.224126984,0.0445499755
36.7134972,128.055805,0.263174603,0.172387153
40.9645767,128.329388,0.569160998,0.0592463426
38.156723,128.910227,0.213265306,0.144341871
40.9867821,129.135011,0.627482993,0.061051134
40.530983,129.777868,0.711088435,0.0645640865
39.5280037,130.499433,0.221292517,0.147360429
40.6051559,130.732585,0.15031746,0.0351749212
54.8469925,130.888027,0.0750793651,0.0428851247
40.6349792,130.974512,0.268367347,0.0322979614
35.0433731,131.255601,0.166734694,0.123882353
31.2248802,131.440385,0.202811791,0.0802335441
30.8329258,131.663991,0.374988662,0.0224405602
33.7399254,132.058707,0.190634921,0.115745328
31.2118187,132.267868,0.555170068,0.0744347796
30.9377995,132.845011,0.38952381,0.0501290336
33.0393028,133.255057,0.581678005,0.101782173
31.0393295,133.856757,0.081723356,0.12760523
43.0162506,133.948662,0.591519274,0.0561226718
36.2834511,134.554422,0.162947846,0.186931044
41.0021973,134.728844,0.53537415,0.0618283376
42.1847038,135.27381,0.375192744,0.0468593687
41.0010605,135.660385,0.377981859,0.0408869237
36.2406387,136.050884,0.145147392,0.154104024
32.9919472,136.213764,0.116575964,0.216213077
40.9492416,136.341927,0.503718821,0.0263631083
42.3546982,136.857256,0.0642857143,0.245864153
36.5498543,136.934649,0.0784353741,0.150838062
30.9027443,137.031429,0.11244898,0.14535509
35.8606911,137.419138,0.293718821,0.0717879906
32.4091225,137.737483,0.100861678,0.156107262
30.9649754,137.857029,0.287732426,0.055968754
32.9745026,138.165261,0.472834467,0.118005611
31.2603645,138.657755,0.28260771,0.117805094
42.8800087,138.950862,0.287913832,0.043439202
36.1741524,139.249637,0.143696145,0.143027127
31.6333389,139.410703,0.148730159,0.112511598
43.2673988,139.569615,0.568911565,0.0554030575
30.9738026,140.152766,0.761315193,0.0682200491
71.821907,140.936463,0.53585034,0.00861267745
57.1260796,141.476893,0.1669161,0.0099889664
57.0517578,141.648277,0.0793424036,0.0109033417
69.0740967,141.729751,0.166621315,0.00815324951
69.0719299,141.898639,0.375895692,0.00556988781
54.3727303,142.279025,0.191179138,0.000777275302
59.9167175,142.473991,0.0733106576,0.00281008147
59.5658684,142.551111,0.509115646,0.00249822345
57.0826912,143.064762,0.0431746032,0.0152584417
69.4814835,143.110091,0.0916326531,0.00899409316
57.0610771,143.206054,0.204331066,0.00764820538
56.9961319,143.414853,0.0637868481,0.00566815399
69.039299,143.48093,0.37154195,0.0036452366
57.0393715,143.856984,0.101179138,0.00827410538
75.9725037,143.960113,0.170929705,0.00181898312
56.9702225,144.135646,0.34031746,0.00214562588
57.060997,144.480476,0.381247166,0.00305366702
56.9745369,144.866281,0.546190476,0.00473082485
55.000885,145.416644,0.0588435374,0.00552241784
73.9738922,145.477188,0.603741497,0.00275763287
71.7853851,146.082857,0.357709751,0.00584585778
56.9673424,146.445034,0.131814059,0.0119154165
37.9909286,146.590431,0.505804989,0.00565554993
68.9101028,147.098526,0.0521088435,0.00242062751
38.0053596,147.164263,0.140634921,0.00202059257
38.0125427,147.309433,0.162879819,0.00181657693
38.0585823,147.47449,0.200362812,0.00250402209
71.8275681,147.67678,0.0653514739,0.00467834389
38.1398239,147.755601,0.121632653,0.00358150294
38.1213341,147.890726,0.148730159,0.00924166851
40.9461823,148.051043,0.406281179,0.00539270509
40.4140053,148.468662,0.0615419501,0.00440633623
38.0341911,148.543855,0.0565079365,0.00204306934
70.7953415,148.602336,0.129342404,0.00140424434
36.1093674,148.746916,0.11755102,0.00120848627
76.14608,148.865986,0.0572789116,0.0119112507
76.0132065,148.924785,0.106258503,0.00565583399
57.0177193,149.035533,0.37478458,0.00313768303
57.090023,149.414875,0.404535147,0.00329937413
56.909996,149.823946,0.217981859,0.00300346175
56.9961281,150.046485,0.386530612,0.00347107812
56.9357681,150.437506,0.132993197,0.002683311
56.9314728,150.574989,0.206961451,0.0011081351
57.0393028,150.786417,0.612176871,0.00171043107
57.1914902,151.403039,0.284648526,0.00200724485
57.0682983,151.69229,0.491723356,0.001689389
54.9490204,152.189093,2.27018141,0.000672341499
53.1070518,154.464921,0.056893424,0.0180214699
69.0567017,154.524036,0.0518367347,0.0119089428
69.0558777,154.578141,0.213741497,0.00757976063
53.0296402,154.797528,0.196462585,0.00536568509
53.0039368,154.99966,0.0515419501,0.00294790301
57.0105247,155.057007,0.210680272,0.00339264213
59.9550209,155.271474,0.144444444,0.00429110508
56.733532,155.420499,0.154852608,0.00262073311
68.8411026,155.577551,0.473900227,0.00235236366
56.9817314,156.056077,0.30814059,0.00632023951
69.105423,156.366508,0.0428571429,0.0027464712
69.9072495,156.411565,0.161088435,0.00221320963
57.0331383,156.577211,0.172131519,0.00453996658
58.3654213,156.750884,0.415668934,0.00400648685
56.9997749,157.171066,0.422040816,0.00394260231
57.0612183,157.597596,0.42968254,0.00442156056
52.6232605,158.029342,0.194512472,0.00392351905
55.0002022,158.230385,0.236031746,0.00306616211
73.9433136,158.468118,0.89106576,0.00272034598
50.020668,159.365896,0.115238095,0.00592335919
69.2267303,159.483424,0.106848073,0.00371274352
70.2456665,159.592426,0.394965986,0.00279142521
69.7809448,159.989478,0.0798639456,0.00202665967
49.9334297,160.076145,0.189591837,0.00257632486
69.1267395,160.268005,0.0485034014,0.00211593788
69.1440506,160.31898,0.431632653,0.0040122238
40.9953423,160.752653,0.391836735,0.00527372956
41.0210571,161.158231,0.362290249,0.00401896937
38.2041512,161.534218,0.159750567,0.0028140347
56.9961281,161.698481,0.0563265306,0.00523644174
76.0316925,161.756327,0.102902494,0.00329885841
57.0393028,161.863832,0.0836961451,0.00457904069
52.9013596,161.949138,0.477664399,0.00153041468
56.9348869,162.431338,0.435487528,0.00489011966
62.5767212,162.868912,0.163151927,0.00270281872
56.961586,163.036644,1.04004535,0.00379452482
57.0828247,164.081179,0.353922902,0.0040291762
57.0394096,164.439546,0.287256236,0.00442750333
70.9116974,164.728821,0.134058957,0.00201005419
54.9874077,164.868027,0.0820408163,0.00578699075
55.000206,164.955125,0.351360544,0.00424403977
59.9116783,165.31034,0.539092971,0.00538336067
52.9013596,165.855147,0.124761905,0.00969938561
59.9807014,165.985646,0.149024943,0.00353802484
60.0063972,166.138549,0.0688208617,0.0021313522
60.0063972,166.211156,0.0493650794,0.00173998298
60.0577507,166.264263,0.199546485,0.00140385353
40.9577255,166.466213,0.780748299,0.0310926903
38.1295929,167.258571,0.111564626,0.16941908
33.5305328,167.387052,0.0546712018,0.112032034
